lat,lon,cluster_id
-1.9354250396301114,30.06847806439328,0
-1.9485270042794391,30.053207723136463,1
-1.9610296679371348,30.06294792743919,0
-1.9551823455351036,30.059004021694467,2
-1.9267184458469955,30.063743692415294,2
-1.951066082912769,30.0508418286808,1
-1.9279292433380828,30.056298612400212,0
-1.9402295388521424,30.065639730305076,1
-1.959056750595831,30.069334201278064,0
-1.948996307892473,30.068266815111308,0
-1.9518863911469235,30.046279908128362,1
-1.9538965049764336,30.05056137918851,1
-1.9458211241884815,30.058056481023883,0
-1.9581811785335692,30.063274939722064,2
-1.9417911649785295,30.050958829397967,1
-1.9307204755796767,30.072525819481264,0
-1.9437079948325504,30.059689103354337,0
-1.9493108781737596,30.048512716819378,1
-1.939981621197588,30.06511326188417,1
-1.9586406903751612,30.05229225191297,0
-1.9486667705798637,30.05750282634499,0
-1.9345914721108914,30.074423394837545,2
-1.9307680455383718,30.054244581350442,1
-1.9371745957413125,30.062452295629488,0
-1.9529200605981796,30.05198861227044,1
-1.9559060045131644,30.056557199571827,1
-1.9450549963001458,30.04473259211745,1
-1.9516064797302604,30.050348168817013,1
-1.9561327564134656,30.048997992140972,1
-1.9352055743879548,30.064745141358273,0
-1.9501538135866856,30.060880016192236,0
-1.938918114208096,30.074807962164495,1
-1.9578448457445394,30.059434286400638,0
-1.9387292925112793,30.05632060579988,2
-1.9548992914699286,30.04863855729336,1
-1.9515496185203591,30.06214624977478,2
-1.9513436425748278,30.055317491246882,1
-1.937089346078274,30.074981514864312,1
-1.9438795888141007,30.064875848028162,2
-1.9370300063838994,30.073894522687244,2
-1.9551770690028476,30.058800153951893,2
-1.958896406373361,30.05337581888169,1
-1.9535865874172962,30.05175906421065,1
-1.928495763776721,30.057671570853042,1
-1.9343274362585394,30.07040727188887,0
-1.9411680699055425,30.078225953183075,0
-1.9397645833815247,30.057311818559864,0
-1.950078786970481,30.05303810599218,1
-1.940972010761542,30.07841896404331,1
-1.9577135790708822,30.051681971607913,1
-1.9567747664513406,30.055145692416687,1
-1.9320339003802065,30.073647776389542,0
-1.9547073110388107,30.050512100910364,1
-1.929143268676054,30.062638559733593,0
-1.9478857310217124,30.07753257124298,0
-1.9604697067743064,30.066343476408193,2
-1.95118083702036,30.072158462692073,0
-1.9286148084696129,30.070345200528816,1
-1.9370742544073156,30.07125783133376,1
-1.947887525358474,30.046877405499234,1
-1.9310631579211626,30.055132786931964,1
-1.9402202754059257,30.067476732429213,0
-1.928536816193075,30.058600309733553,1
-1.9341415894460638,30.065070339991628,0
-1.9295883562037104,30.066662316697848,0
-1.9301688982622929,30.05804207734899,1
-1.958119862813597,30.05736093185954,1
-1.9517319273517524,30.071485549470935,0
-1.9405598617071154,30.075210062676287,1
-1.9570450686846133,30.069755966117107,0
-1.9464718776547771,30.066054909398108,0
-1.9280548674095097,30.063545856947773,1
-1.9499586186853304,30.054574745127155,1
-1.9517014239586832,30.07391595777441,0
-1.9299416491130714,30.071635503253283,1
-1.9420709551353816,30.049793444956606,1
-1.951136714640215,30.052822665650634,1
-1.9416204235728725,30.04850969538471,0
-1.9325208475324982,30.071080334438264,0
-1.9387620295964445,30.052986026660683,0
-1.9302896904551898,30.054386342220358,1
-1.935977822922766,30.052280216686498,0
-1.9571054718721652,30.049922961606644,0
-1.9520007662531693,30.053263856890975,1
-1.9555744300592144,30.05658325108734,1
-1.9277973046842931,30.064782617562166,1
-1.9278290690741247,30.056793034124066,0
-1.9445523498041049,30.051849808383853,1
-1.9581855010674598,30.05810543815254,1
-1.9421492238405396,30.079686171767687,0
-1.9520733381116069,30.053449910354498,1
-1.9591025799440633,30.052656121121192,0
-1.938658012361166,30.051473636597922,0
-1.9523259812311207,30.05093366171747,1
-1.9539915588469552,30.048867548380823,1
-1.951042142104615,30.046678860734296,1
