building_id,lat,lon,slope,cluster_id
KGL-00381,-1.9402202754059257,30.067476732429213,12.898079872131348,0
KGL-00382,-1.928536816193075,30.058600309733553,7.02871036529541,1
KGL-00383,-1.9341415894460638,30.065070339991628,16.01340103149414,0
KGL-00384,-1.9295883562037104,30.066662316697848,9.463377952575684,0
KGL-00385,-1.9301688982622929,30.05804207734899,7.8783979415893555,1
KGL-00386,-1.958119862813597,30.05736093185954,14.874164581298828,1
KGL-00387,-1.9517319273517524,30.071485549470935,15.621074676513672,0
KGL-00388,-1.9405598617071154,30.075210062676287,11.06825065612793,1
KGL-00389,-1.9570450686846133,30.069755966117107,9.766907691955566,0
KGL-00390,-1.9464718776547771,30.066054909398108,5.845935821533203,0
KGL-00391,-1.9280548674095097,30.063545856947773,8.49112319946289,1
KGL-00392,-1.9499586186853304,30.054574745127155,14.87200927734375,1
KGL-00393,-1.9517014239586832,30.07391595777441,15.794231414794922,0
KGL-00394,-1.9299416491130714,30.071635503253283,9.374244689941406,1
KGL-00395,-1.9420709551353816,30.049793444956606,12.1935396194458,1
KGL-00396,-1.951136714640215,30.052822665650634,7.439843654632568,1
KGL-00397,-1.9416204235728725,30.04850969538471,10.381263732910156,0
